STARID,LABEL,1th Peak,1th Peak F.A.P,2th Peak,2th Peak F.A.P,3th Peak,3th Peak F.A.P,4th Peak,4th Peak F.A.P,5th Peak,5th Peak F.A.P,6th Peak,6th Peak F.A.P,7th Peak,7th Peak F.A.P,8th Peak,8th Peak F.A.P,9th Peak,9th Peak F.A.P,10th Peak,10th Peak F.A.P,11th Peak,11th Peak F.A.P,12th Peak,12th Peak F.A.P,13th Peak,13th Peak F.A.P,14th Peak,14th Peak F.A.P,15th Peak,15th Peak F.A.P,16th Peak,16th Peak F.A.P,17th Peak,17th Peak F.A.P,18th Peak,18th Peak F.A.P,19th Peak,19th Peak F.A.P,20th Peak,20th Peak F.A.P
NP-HD110619,1,0.7030105480197465,0.00029159538836576746,0.6946430082130871,0.0003934771776938012,0.6906817651001723,0.0004521176273026298,0.6882917399459672,0.0004912112561526017,0.6865987596622702,0.0005207254273041429,0.6813402087596794,0.0006229103880597923,0.6634123436397382,0.0011221816540388195,0.6589199621827222,0.0012939094693135151,0.6479874979312342,0.0018151477061543824,0.6440546179834351,0.0020447051779349788,0.6312211590669559,0.0029874823805892013,0.6169611331620518,0.004480333194063058,0.6091179283058741,0.005561019475997714,0.6070611415965119,0.005880693589952578,0.6013550722392358,0.006855797096232089,0.5976517201407578,0.00756396112784519,0.5886687443595016,0.00956179501146265,0.5779706132008101,0.012548730030450692,0.5598857849691556,0.01952871253163432,0.5565066681337659,0.021161629871724336
NP-HD128429,1,0.3959785602272827,2.788481200074661e-10,0.3890401705036191,5.422369150026147e-10,0.3722277578253764,2.631354231248211e-09,0.3677638944467503,3.97296622037025e-09,0.35776519828028824,9.889873471258283e-09,0.3473996729388715,2.5064766849416592e-08,0.33159718567848084,1.0046809538599858e-07,0.32802471930596233,1.3685605556684374e-07,0.2835655125405805,5.574718929746397e-06,0.2835229608201273,5.593868161207071e-06,0.2829912012549751,5.8386848815084605e-06,0.2729386873387776,1.3037996169311481e-05,0.2727125395210957,1.3273934236463082e-05,0.2718947095738913,1.4162659705669456e-05,0.25835618975765945,4.0937857619325306e-05,0.2568331650251524,4.606876838227257e-05,0.2513090471620454,7.054112457975832e-05,0.2466678727081215,0.00010063312602443985,0.24304522523066865,0.00013257037729493226,0.2350664668767715,0.0002420200843958893
NP-HD191122,1,0.6574657207435306,0.03318115169784226,0.6503198899091879,0.03842684593313568,0.6388737982429307,0.048254495291278114,0.5801235456663801,0.13591113803141813,0.5660926970342482,0.16863086251735995,0.5466097197996457,0.22302674062120872,0.5393660840166699,0.2459858146064127,0.5260261521055108,0.29211486641420903,0.5228890528412979,0.3036683976164395,0.5056441871072279,0.3716331002929765,0.4813353027937636,0.477968615515389,0.4781165844217942,0.4927011405104058,0.4775460079902954,0.4953235274230009,0.475310350702785,0.5056263704865233,0.4730085204097866,0.5162750802950661,0.4701394864151843,0.5295949649622566,0.4633723347760463,0.5611395005612599,0.44729257801318817,0.6357827376641882,0.4433060075805823,0.6539790216810886,0.4393103846763758,0.672005498671345
NP-HD19641,1,0.9989548538047516,1.5843052798172924e-103,0.9984733023115026,1.102008951026311e-97,0.9903744408618756,2.684293034574926e-69,0.9548130737933052,1.8292429381403633e-45,0.8472852783250273,1.0261970029381018e-26,0.6017805481685945,5.172160955750612e-12,0.5752695083559795,4.9841038379399006e-11,0.51579662193478,4.947621386734425e-09,0.4733418675824441,9.366236012069027e-08,0.39539572152942254,1.149535877730329e-05,0.3769068013487887,3.269964586267679e-05,0.3713027024889519,4.46003886995266e-05,0.3687999441438593,5.118284650621056e-05,0.3503953913683586,0.00013839641436982995,0.34610331453136856,0.00017377111202801255,0.3414321621130441,0.00022221141953137943,0.338542334002746,0.00025847648968311697,0.3354010805414476,0.00030439315101141444,0.32926917795870536,0.0004178382030428773,0.32813209686289163,0.0004429634657159344
NP-HD213845,1,0.5044439032067112,4.132238464702833e-12,0.4962369609506675,8.942679349434468e-12,0.4909742972737876,1.4572771794414074e-11,0.4565927874021172,3.1341173605907716e-10,0.452080739127497,4.618933428288628e-10,0.4429233621620762,1.0046759842704777e-09,0.4372607714755729,1.6138635237746898e-09,0.43432428998588335,2.0595456068270573e-09,0.4319678835536697,2.5023385379607702e-09,0.4262196525854559,4.0100273565247945e-09,0.4259048031447713,4.114372935396999e-09,0.4258223485794126,4.142135387002878e-09,0.4172386448282301,8.296964593253052e-09,0.41667619368770537,8.680147086960275e-09,0.4150621852761897,9.878367111972834e-09,0.41385086960181255,1.0882445746294519e-08,0.41138321161996383,1.3246283199284584e-08,0.4104999599243829,1.4208871032970938e-08,0.4099635805253237,1.4826461887361334e-08,0.4095059769222013,1.5374037233727133e-08
NP-HD8389A,1,0.5200802544057598,0.12308675308660776,0.5156266738782161,0.13305963115916122,0.5087401019287987,0.14972499922374935,0.5085186481964563,0.1502867092043249,0.4890549988211785,0.20627871280353546,0.484602329345058,0.2209967882184952,0.4704330371192992,0.2727059420019485,0.46796930914551504,0.2824523463453133,0.4624917763344162,0.3049088850889202,0.4613217345409473,0.3098446808441723,0.4588786091285845,0.3203058833869724,0.4585151114878258,0.32188008633778525,0.44583113451371226,0.37956034569381547,0.4439595789588604,0.3884987406971668,0.4266154605235533,0.475669889281951,0.4240495579210155,0.4891104871024589,0.4134365576661752,0.5456378476279349,0.41280753132021175,0.5490208233933964,0.4127884215583997,0.5491236330522431,0.4100362969347281,0.5639473225526335
NP-HIP31292,1,0.556970522363451,0.2260277382418273,0.5026121739297756,0.4402113373114985,0.4747301971643815,0.5722350685284542,0.4706439620750151,0.5918691114468257,0.4516697446509556,0.6813357537806427,0.4514455688678379,0.6823635078228418,0.4488764957732042,0.6940735081835011,0.4468853118752942,0.7030579836873291,0.4403673503795853,0.7318367141060007,0.4216392281110256,0.807756570916511,0.4188548789928024,0.8180268762249671,0.4148581191052685,0.8322554501168181,0.4127941310710273,0.8393594403738222,0.4109616637405488,0.8455243594914016,0.4084008031608447,0.8539123623799049,0.4033937311392505,0.8695332864327623,0.4014321050861404,0.8753679986621704,0.3989273035809203,0.8825827702883231,0.3949811134542989,0.8934108059298121,0.3876466644973469,0.9117858108366154
NP-L225-57,1,0.9267372075139714,0.004247959408127531,0.9265025048617792,0.0042951851345366405,0.9238110322588388,0.004863539985164188,0.8905352773978996,0.016898534016184723,0.8848888794393447,0.020059802824490186,0.8467299855604502,0.05264095353455809,0.8326512553197465,0.0703783585861778,0.7854452344894227,0.1558567619951989,0.7703449072059652,0.19185605199821104,0.7667883020758636,0.2009220060737276,0.7655651082966622,0.20409021628950252,0.6695831558160544,0.5094180106761642,0.6664950771095598,0.5200736000246673,0.6431463117036152,0.5993711844217244,0.6326516660318237,0.6337804266977051,0.5961877292436221,0.7433850671759334,0.5463798138541808,0.8592617050269522,0.5424249113609927,0.8666002277858217,0.5322439761782843,0.8842435307093212,0.509329884342914,0.9176411969881598
NP-LHS1481,1,0.4124328289677881,0.9991429891348208,0.3570937832908814,0.9998234470498604,0.3415404951894231,0.999887404174053,0.3266876346408571,0.9999266271055716,0.3185965320778002,0.9999418167575644,0.30596293728096025,0.9999593733995029,0.29751043628108825,0.9999679645008772,0.2906690416401475,0.9999735155519596,0.2894706451954215,0.9999743784570702,0.24962208932774374,0.9999910645586279,0.20222711441804306,0.9999969049644108,0.20059420847355092,0.9999969998580948,0.20035241177649127,0.9999970135504932,0.198004688535942,0.9999971418593384,0.1970052411279822,0.9999971940108708,0.19379453935718574,0.9999973521311508,0.1876222845619047,0.999997619259225,0.18704589873655145,0.9999976419368524,0.1846597422351903,0.9999977320106672,0.18443530481982529,0.9999977401755769
NP-LHS1731,1,0.8738525843168763,0.08463187904646569,0.8560599129109226,0.12200257403986578,0.839318381544396,0.16416377540300353,0.8368332043065426,0.17097941420738513,0.826622644728299,0.2004150144296515,0.8209565148820289,0.2177000520152214,0.7854098604843455,0.33896189642037233,0.7741789031335965,0.3806691554160767,0.7656200253951683,0.4130794635232878,0.7614641591677365,0.4289436950122339,0.7447209329211073,0.4931335368589871,0.7247454518810038,0.5686735249534682,0.7147599714036478,0.6052926561126315,0.7113823034174283,0.6174360127626684,0.6998071100339245,0.6579360813895374,0.6821466250886175,0.7157909914904359,0.6722688935387141,0.7457581300166851,0.667432701311333,0.7597517359321861,0.6277260691895791,0.8566838101504798,0.6197484366641729,0.8722546863199911
NP-LHS288,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NP-LHS3836,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NP-LP816-60,1,0.5574180194890324,2.3287765714800663e-24,0.554934419436424,3.555169466079186e-24,0.5479423997571011,1.1550781412651392e-23,0.5445662840441869,2.0270152177747572e-23,0.5420944712109783,3.051573140864225e-23,0.5395824421913262,4.614144800569389e-23,0.5350841987100775,9.620098554618713e-23,0.5290541726346452,2.547215121496915e-22,0.5282084254672602,2.9170224927996638e-22,0.5275055650510629,3.264270636348241e-22,0.5240805499364496,5.6333439664014535e-22,0.5202926339837496,1.025310169095653e-21,0.5198685637685108,1.0960836752720806e-21,0.5178340178628612,1.5085551023907393e-21,0.5171679010651639,1.674360800446924e-21,0.5079126785990689,7.024736703274394e-21,0.5079025149446941,7.03570175620842e-21,0.5013580943716188,1.9078895994981126e-20,0.5011388344452464,1.972279744606499e-20,0.4969726620136897,3.695395393530141e-20
P-GJ1132,0,0.26337407750674746,6.598332582799301e-06,0.26007483335098913,8.669596986437621e-06,0.2562302004537381,1.1897026219186156e-05,0.2478656242366612,2.353919111966617e-05,0.24062729522822995,4.220162543633488e-05,0.2343924327462774,6.943525607273641e-05,0.2200779541324332,0.0002141357181823177,0.21100316977123,0.0004320267108578088,0.20439725785380453,0.0007159158073785898,0.20063583977835944,0.0009523713338652576,0.2002764722759708,0.00097861469139783,0.19991216009566376,0.001005942410757761,0.19272534450593476,0.0017266412523143488,0.18578194100786768,0.0028936886993312714,0.1853217998334456,0.0029938314738726145,0.18392067143775095,0.003320111124959864,0.18117112915948205,0.00406463078091203,0.17929860122090654,0.0046627129830611605,0.17766759799134307,0.005253115811111246,0.17589311010895978,0.005978471311254139
P-GJ1214,0,0.20053466105260792,0.00392874667961434,0.1255568109586668,0.3894480748487935,0.11449577088378016,0.6165602724983287,0.1127556329259356,0.6545335106131024,0.11046400412367056,0.7039055762927835,0.10253502120282428,0.8557251499235006,0.0998976863221086,0.8951901743043219,0.09451212810774567,0.9537375966343606,0.08317791728383574,0.9970416853620196,0.08117324796762035,0.9985088337815464,0.07820109731967677,0.99953190591298,0.07041135708234364,0.999991743075238,0.06671374824321677,0.9999993577058992,0.06499443082949516,0.9999998347649838,0.06487551352750405,0.9999998502256096,0.06474145315063083,0.9999998660201492,0.06116523424961533,0.9999999948529746,0.05919216140784728,0.9999999993404955,0.05822271108333073,0.9999999997766365,0.05749479142538535,0.9999999999041718
P-GJ1265,0,0.7783446494028775,0.0947954367962486,0.745434965542597,0.16624047583652815,0.6507016790383889,0.5065811937743941,0.5919996146944723,0.742539592346521,0.5817416004395426,0.7778452241865257,0.5539214237779088,0.8594830751658014,0.5336923217504208,0.90488649517827,0.43969917391973706,0.9924782191415096,0.3986600540717419,0.9983507658516628,0.30898773559714776,0.999974594460606,0.3019322373182927,0.999982478804588,0.3009512417578534,0.9999833676102591,0.2882321881249508,0.9999915996480708,0.27100188751415083,0.9999967377629096,0.2536295983111398,0.9999987636305586,0.2527754105585258,0.9999988215399956,0.2294190741548628,0.9999996829497196,0.2289302050162759,0.99999969151559,0.21684720410302216,0.9999998426664882,0.20489950349083344,0.9999999182911394
P-GJ163,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P-GJ173,0,1.4236530345129714,,0.9833230118164074,3.166349392935223e-09,0.8618130926997745,0.000960714031777715,0.8542246443641927,0.0013180632394414,0.8522770609241798,0.0014256391488559456,0.8430725761754855,0.0020373621312424787,0.7937467551472259,0.010154194826090295,0.7936984075208711,0.010168108720068,0.779270089112838,0.015079797616132113,0.7738917486272929,0.01734398234490887,0.7610294759410288,0.02389393611060983,0.7594910179523502,0.024795741320803973,0.7587693018614071,0.025228163480048773,0.7582820345159741,0.025523542102468662,0.7534569570559401,0.028601939696527724,0.7512463682748219,0.030108703071180937,0.751143310358742,0.030180475069515076,0.7498722340554559,0.03107704577430524,0.7498013576339031,0.031127662156257008,0.7415416869854857,0.037496256795659384
P-GJ179,0,0.4121421942884101,9.999430651997276e-07,0.4023856332342369,1.8621221981136197e-06,0.3867968248335921,4.920418659596399e-06,0.3771402757233351,8.866987382120397e-06,0.37417163791695535,1.0606323216153306e-05,0.35145222273423044,4.057131707800073e-05,0.3378504565157032,8.844965834418125e-05,0.336514884454766,9.539540000353044e-05,0.33401199176399954,0.00010986572480013474,0.3337164631186139,0.00011170892414495027,0.3219862182857548,0.00021484122343838784,0.3192803884540174,0.000249388214820683,0.31839132305214146,0.0002618740282998805,0.31354683824561025,0.0003413265436991826,0.3100331058104405,0.000413123070188128,0.30584923787854595,0.0005178398641291443,0.3057840014039903,0.0005196610365440713,0.2967711397098278,0.0008410954342096825,0.29606942046626544,0.0008729741098153979,0.2935163862328825,0.0009991458133661523
P-GJ180,0,0.8567009464702222,3.832071601768105e-40,0.8254032870487505,8.089070978543749e-36,0.7852391675689304,2.7415303066769096e-31,0.7767723944108337,1.921674671365805e-30,0.7571784442803775,1.32854529793753e-28,0.7252629814883159,6.642779343015129e-26,0.7191320633077114,2.0162783094137332e-25,0.718997523019148,2.0654424971509168e-25,0.7160486044118145,3.4920603282095848e-25,0.6921591223608229,2.029449396081471e-23,0.6865418490127095,5.037344076590963e-23,0.680770111021181,1.2604674850730499e-22,0.6621106353047661,2.1897199175950324e-21,0.6562116407361422,5.2244221079395135e-21,0.6462559479241244,2.1918995117516784e-20,0.642154744936915,3.910648807216739e-20,0.6350210176453402,1.0537606060984935e-19,0.6327250276683759,1.4437502135265026e-19,0.6152784520145066,1.4834204879211761e-18,0.6095407276463437,3.1182313289926005e-18
P-GJ3082,0,0.5382986525669345,6.309584917417528e-05,0.5205098686688618,0.00012968776114779618,0.5185697570657177,0.00014005167105172054,0.4638939576215546,0.0010790424945893988,0.4366353870008179,0.0027518213520827204,0.3908525742210189,0.011896569741243292,0.3891266928954211,0.01253968292913666,0.3652755220135702,0.025477421278921858,0.3445694285877413,0.0458016040915278,0.34017096127628904,0.05169152511617309,0.3327494352539309,0.06320597913794099,0.3293996447754664,0.06912345042416408,0.3182349566119996,0.09258879398058596,0.3042944308599638,0.1315188454195356,0.3002314020285207,0.1452234983883253,0.3001191923604606,0.14561846645775198,0.2953663037302932,0.16319417018349952,0.29319700167427154,0.1717814147809327,0.2777981985557245,0.2437284331130371,0.27706659006388884,0.24764914378848685
P-GJ3138,0,0.2794096720777077,3.066508874639055e-11,0.2752629436619371,5.325652993612705e-11,0.27012041678780185,1.0511814990242468e-10,0.26979589524430125,1.097083360386515e-10,0.2358072397733577,8.65932958807836e-09,0.23493912506877898,9.655138477164317e-09,0.21112516478135251,1.8175832070251978e-07,0.20806670422720505,2.631334958496101e-07,0.20784674391598684,2.7021282658948497e-07,0.19578829561441724,1.1440625859159244e-06,0.19515637156707108,1.2331260015025564e-06,0.19302943120428914,1.5862887373758381e-06,0.1894238686546084,2.4269525374163657e-06,0.189322496357776,2.4560678746344863e-06,0.18674588821324448,3.3238054677387833e-06,0.18593423529503392,3.6553545589968492e-06,0.1817921668083688,5.928484061742604e-06,0.1774179935653789,9.84975715697068e-06,0.16884179976820346,2.641540411885972e-05,0.16843103166510884,2.768534654128219e-05
P-GJ317,0,0.9211928629058964,1.9685086497446447e-74,0.7916060374208015,6.662146676978284e-45,0.7694470839285315,7.752419666496303e-42,0.7599975597293641,1.2820602042250672e-40,0.7336396881188829,1.8536113371405317e-37,0.6627298455801357,2.6396527252631028e-30,0.6104072622789913,6.137686110627697e-26,0.5799326797639003,1.1653409754370725e-23,0.5493737010154123,1.5471750158966446e-21,0.5209947598191732,1.0831529770302077e-19,0.5146021255939095,2.72296970876267e-19,0.5107465543032899,4.719894109328457e-19,0.4670408640630845,1.801852124535608e-16,0.464726096085691,2.43440041616978e-16,0.4609528333775609,3.9643454983429965e-16,0.46063995084250897,4.127286682344401e-16,0.4535567227768365,1.0208064617775424e-15,0.4514318667940511,1.3363138152683777e-15,0.4448437808655309,3.0594424292888504e-15,0.4272476339361324,2.6637967908898888e-14
P-GJ3293,0,0.5071233056780096,8.57010144556757e-30,0.4996136592039989,4.2574564702827317e-29,0.38599503348967096,1.0899769992266826e-19,0.33521817037702856,4.806435147539601e-16,0.2914513191647351,3.9856261323914976e-13,0.2737920214150392,5.315626928701965e-12,0.26484329040878896,1.926659535090037e-11,0.2365225275811532,1.0199803147728488e-09,0.21278711290955613,2.521491086177932e-08,0.2019456257635016,1.0542581732543496e-07,0.20115162282363436,1.1697324367247734e-07,0.1587188740831202,2.5729571868286057e-05,0.15693216527381978,3.20701004219108e-05,0.1502446477481194,7.279172331956413e-05,0.1458212554708027,0.00012465973617404032,0.14531796258707766,0.00013250080532838446,0.1434565190562883,0.0001659732818576655,0.13783280715421115,0.0003265914350507484,0.1362394707942784,0.00039524323179181966,0.1351689794676528,0.0004491872038195503
P-GJ3341,0,0.2070014036356632,0.0003371959344184687,0.17539848138964426,0.0040855818319166575,0.17249674390262093,0.005106228157694575,0.16400866995664926,0.009742158815625443,0.16107695427636465,0.012149470904542842,0.1594534098227032,0.013722461872419732,0.1583414048019083,0.014912397966180256,0.152902408505209,0.02233370339299232,0.15030623975582175,0.027034344399727468,0.1466121504776955,0.03539953404228219,0.14385475425386413,0.04321057976438568,0.14128999293279446,0.05193417400715771,0.13992309411974038,0.0572435183920268,0.1398192074548814,0.057667412167261116,0.13615165642235194,0.07468012347532617,0.13178766221080365,0.10101839835348576,0.12955239042655922,0.11760465934237688,0.1230676757868044,0.18047386234572527,0.12023618654278212,0.21601889020173964,0.11909151423872083,0.2319604742766723
P-GJ3470,0,0.14105292275101536,0.10225220742765384,0.11981754828089748,0.34634753444518346,0.11968025394941655,0.34877365327143284,0.11874729430936355,0.36556305832652297,0.11060342391593904,0.5319315204828715,0.1051288033432302,0.6557251979989235,0.10388650520374228,0.6837471635958733,0.10381766663372942,0.6852901865158657,0.0987768824763804,0.7928888828269144,0.09427718685341074,0.8736696433533803,0.0940330054560814,0.8774926554600944,0.0931666101450938,0.8905414417313212,0.09312368831740153,0.8911666685846354,0.09204790539858136,0.9061703041256676,0.09198217318954832,0.9070451071989396,0.0902677487064497,0.9281347123848211,0.08956117739362264,0.9358573711494832,0.08897011183041524,0.9418867474870602,0.08707356716868289,0.9586502328734292,0.0864232293561485,0.963525883189488
P-GJ3634,0,0.8133439821894098,2.255469679102181e-24,0.8126242596627827,2.594478569642161e-24,0.7970349514190699,4.749988378939696e-23,0.7169341144595428,8.448228271792697e-18,0.6441804318429603,3.385110694470793e-14,0.6253682844008933,2.1868916433367854e-13,0.4742661821379404,4.4800222749662045e-08,0.4644448909487418,8.712472112226144e-08,0.43143025065214974,7.454457458088679e-07,0.38235098389865335,1.4411487420321854e-05,0.3316507013951644,0.00023899385257849628,0.31564035745871954,0.0005531585214698355,0.2969497850088997,0.0014340132330360562,0.29430440374141303,0.0016372078463160287,0.2849199643241839,0.00260783750012636,0.28193822142761915,0.003019067360646695,0.27810798037185136,0.003640026749485108,0.2698795974785704,0.005418406429656033,0.24828924818478326,0.014985291525329363,0.24669215650219425,0.01613088258273513
P-GJ480,0,0.4584523783133217,4.79874041782759e-06,0.4526616287988863,6.52597065391591e-06,0.4143044737773112,4.6052988661346366e-05,0.4096476624801829,5.7845845521967226e-05,0.36489892697069054,0.0004712435604895272,0.3607162979406965,0.0005686293116873968,0.3590630899334644,0.0006122305576329222,0.3585219192579401,0.0006271890377057802,0.3540141019235822,0.0007662099472537074,0.35028008239797764,0.0009033739804086072,0.34947404088306816,0.0009359369673160137,0.34528797447629495,0.0011240289280039907,0.34037396862984914,0.0013912974198414454,0.3402870605147432,0.0013965339363548439,0.33724901865485984,0.0015919642485913235,0.3298793398537385,0.002181246778253554,0.32566914147361664,0.0026066061100769237,0.3241803823514056,0.0027752483103742807,0.3234394090439098,0.002863037567662144,0.32237520482494003,0.0029937973018087445
P-GJ676A,0,0.7311040877164056,3.2901561880699513e-35,0.7266232323214625,9.763195220470955e-35,0.6796968084391222,3.280131148405505e-30,0.668088702190989,3.4085220295846875e-29,0.5904026418965732,3.4187951938156243e-23,0.5613319785490835,3.0783963226869675e-21,0.5048761295277892,8.619354213714361e-18,0.5033457936032594,1.0550499661724103e-17,0.49614309370041104,2.7092644050389008e-17,0.4937094742065433,3.7144583287171146e-17,0.4911281916228679,5.182335557037202e-17,0.4861601821041071,9.790353455052448e-17,0.4401737936168232,2.6676391847770907e-14,0.4104395518467126,7.839984597273658e-13,0.4049877863367604,1.429725547297881e-12,0.3920503066021371,5.817915590952037e-12,0.36018536109119376,1.6243988706020102e-10,0.3432588332334281,8.885825605659705e-10,0.3398464690380556,1.2447377589906307e-09,0.3299389950005201,3.278243913313658e-09
P-Gl205,0,0.6938280222285061,1.8575504669106718e-16,0.6693708357554425,2.902000235108254e-15,0.6617464547150509,6.5563234677760546e-15,0.588773596770339,7.007337356380869e-12,0.5824238580169044,1.2099678817666805e-11,0.5813222990752387,1.3290870818661095e-11,0.5788845179409803,1.6346060311273284e-11,0.5672106623754533,4.330262766310808e-11,0.5658532582027693,4.841224215515596e-11,0.5643975522510354,5.454224163514719e-11,0.5505248645300751,1.6653177394002718e-10,0.5459160136916927,2.394281508683693e-10,0.5413427842907493,3.420008529838586e-10,0.5399000881632677,3.8242867667253783e-10,0.5386429880292776,4.2140996493330887e-10,0.5026409207788769,6.088504365081647e-09,0.4946783047419169,1.0699833777543962e-08,0.4841220072698952,2.2281897837033866e-08,0.4692277046666429,6.112099445951457e-08,0.4666859379388016,7.23946811136294e-08
P-Gl229,0,0.6854526587817774,6.407647150412655e-47,0.6747887122268464,1.7249447308276125e-45,0.6467324261872618,6.101499560272098e-42,0.5825777917861997,8.65901022129604e-35,0.4944601329074617,1.3698726178973574e-26,0.4861175164995013,6.866240264353724e-26,0.4814279443215988,1.6795746738013274e-25,0.4515304951886963,4.1809801330726576e-23,0.4410837029760968,2.675666571030613e-22,0.4231453844803806,5.979446135537521e-21,0.4077869834865263,7.913759905680147e-20,0.4057514367292541,1.108729834725521e-19,0.3950310582916197,6.423076838742682e-19,0.3708032942926569,3.035909653558174e-17,0.3704642066050608,3.200774307604772e-17,0.370112708643312,3.381025476695457e-17,0.3594905982805867,1.7447451510395602e-16,0.35209066391236504,5.383961401212739e-16,0.3491107495840052,8.444043845393996e-16,0.3339691065003964,8.047614038586041e-15
P-Gl433,0,0.22821380546011105,0.014568021790372587,0.22729691739140165,0.015258694853657688,0.22628717282955896,0.01605573861332944,0.2257718892739881,0.016477752735102203,0.2252214416383211,0.01694033590918541,0.22298987301387949,0.0189467208079336,0.22267668002304072,0.0192459405005912,0.2184153886987392,0.02379533887197001,0.21533886232792,0.027701448592699598,0.21499917685167105,0.02816846692172952,0.2147786234185256,0.028475707374222076,0.21283575375442,0.0313237607976877,0.21282984422525367,0.03133282380557729,0.21266163091607468,0.03159184946907969,0.2120112993257,0.03261257165882042,0.20968392265838454,0.03652843577465978,0.2027809307940376,0.05093091911604904,0.20263017033845232,0.05129841183381599,0.2002887520111306,0.05733522152228409,0.19963875527691247,0.059125534502276623
P-Gl436,0,0.06019090935164855,0.9899042947833672,0.059357811363002465,0.9926266494627758,0.05258987489937389,0.9997636229406028,0.051921493913776574,0.9998483568507462,0.050950990277014566,0.9999235429422844,0.04950269870966905,0.9999749803751071,0.048299715172141496,0.999990994754928,0.04786764619321618,0.9999938987059076,0.046514568217234965,0.9999983381677812,0.04618050229450308,0.9999988183426344,0.046150488626223465,0.9999988544546996,0.045398480768749416,0.9999994851315832,0.0451364435294838,0.9999996143043612,0.04420966991313609,0.9999998671364232,0.04370800231535027,0.999999927562228,0.043389743409811915,0.9999999512512008,0.043090422474909656,0.9999999666831628,0.04288468415414511,0.9999999744715756,0.04199550363315275,0.9999999922775484,0.041944985971734,0.9999999928008538
P-Gl514,0,0.2449670759064775,3.0916257589725556e-07,0.24026280524061425,5.001292991001953e-07,0.2382302822838213,6.150408922276109e-07,0.2345587616921793,8.922738866317845e-07,0.23323759472853656,1.0196241079216676e-06,0.2296805816762081,1.458473359985146e-06,0.22770186758969505,1.7784358158684131e-06,0.22352817672358014,2.6973724671418505e-06,0.2229006376901306,2.871099492694396e-06,0.2056178260251402,1.567537313684947e-05,0.19409515246817866,4.751025643166852e-05,0.18795193414840186,8.518070746507332e-05,0.18755505917805573,8.843943162327844e-05,0.1808835429863225,0.00016571317695498032,0.17841446172532166,0.00020875153389007356,0.17626586948097436,0.00025503450223277453,0.17553814290313638,0.00027289441085830764,0.17412754426871296,0.0003110904642148605,0.17404412938999916,0.00031350708517000704,0.17320630131121528,0.00033882840400533613
P-Gl536,0,0.14480904645590625,0.0026752145763488037,0.14174125450993405,0.003561204540265703,0.1324625303448264,0.00838430403664352,0.12970157901383558,0.010787175991543257,0.12575835748581826,0.01542218439066594,0.12523538226037714,0.016167193456729588,0.1248226394736386,0.016779827948254954,0.12035179560817695,0.025045103725507403,0.1143177538898304,0.04266266281066745,0.11310537177174057,0.04742097883670603,0.1077334997588508,0.07528519811044353,0.10208510441594006,0.12071108544107773,0.10124174118609046,0.1293293419483735,0.10075780405860618,0.13452203413628194,0.09851799169026433,0.16106653981229635,0.09756693960671124,0.17366934805549833,0.09725172088089867,0.17803182024099756,0.0958149377720412,0.19913297084166184,0.09464755899751076,0.2178059486994752,0.09388308696069114,0.23080723800953395
P-Gl581,0,0.8661989447698724,7.545165811642903e-105,0.840544164601422,1.9031881825407424e-95,0.7273106658503478,1.0641406774623428e-66,0.6685237528464089,3.016895544672077e-56,0.4889038038532072,4.323545122324615e-33,0.42634174231148175,6.305449892383067e-27,0.3223242846545977,4.748267683769143e-18,0.3207655684079095,6.290823785184315e-18,0.2853453521612245,3.160526255601163e-15,0.2746846159094959,1.930551805556956e-14,0.26261816574836433,1.448355190319308e-13,0.25856777789978025,2.8268993391715633e-13,0.2547232891899809,5.314363718130922e-13,0.23499155343935216,1.2868017930592039e-11,0.2083405772258036,8.319434360592842e-10,0.20636653212248626,1.1261688606205759e-09,0.17603904715758115,1.0678364645091703e-07,0.15149601224407236,3.717068071515451e-06,0.14870850532084634,5.521835550236773e-06,0.12211333893548515,0.00022348547800772798
P-Gl682,0,0.6615373487946206,0.041806372255681214,0.6051860321295436,0.12165421111037185,0.5850466272572672,0.16910989497104112,0.5757753150803413,0.1950147257260657,0.563844013264991,0.23229154500425336,0.5519226456101002,0.27399428767019285,0.5466024808537023,0.29401731708094364,0.5382047465098714,0.3273267409989641,0.5368328611432269,0.3329594257517109,0.5014291051847742,0.4934757506682184,0.4939737374356277,0.529833603298791,0.4881399862216338,0.558511199214404,0.4810090468298715,0.5936033608138991,0.4803131640804104,0.5970204976137538,0.4800188180482826,0.5984651786961688,0.476287931805206,0.6167308662304012,0.4759063533199147,0.6185932778518186,0.475523850605373,0.6204589582664497,0.4746012530630769,0.6249535930325276,0.47336770794708,0.6309502574657907
