STARID,LABEL,1th Peak,1th Peak F.A.P,2th Peak,2th Peak F.A.P,3th Peak,3th Peak F.A.P,4th Peak,4th Peak F.A.P,5th Peak,5th Peak F.A.P,6th Peak,6th Peak F.A.P,7th Peak,7th Peak F.A.P,8th Peak,8th Peak F.A.P,9th Peak,9th Peak F.A.P,10th Peak,10th Peak F.A.P,11th Peak,11th Peak F.A.P,12th Peak,12th Peak F.A.P,13th Peak,13th Peak F.A.P,14th Peak,14th Peak F.A.P,15th Peak,15th Peak F.A.P,16th Peak,16th Peak F.A.P,17th Peak,17th Peak F.A.P,18th Peak,18th Peak F.A.P,19th Peak,19th Peak F.A.P,20th Peak,20th Peak F.A.P,21th Peak,21th Peak F.A.P,22th Peak,22th Peak F.A.P,23th Peak,23th Peak F.A.P,24th Peak,24th Peak F.A.P,25th Peak,25th Peak F.A.P,26th Peak,26th Peak F.A.P,27th Peak,27th Peak F.A.P,28th Peak,28th Peak F.A.P,29th Peak,29th Peak F.A.P,30th Peak,30th Peak F.A.P
NP-GJ182,1,0.6944177394437901,0.0005270141110371544,0.6645771277663377,0.0014363718731904376,0.5563547368765683,0.028115831418520854,0.5271435871793939,0.054453294330488934,0.4610982314639892,0.19805878572861704,0.2833440582457414,0.9814532190811392,0.28072438220036205,0.9839441422009404,0.2593576900711479,0.9958383682610678,0.2471927162448786,0.9983442052916156,0.2430983278553289,0.9988187077865692,0.23684505004010606,0.9993142879515656,0.2295699849019449,0.9996517011736552,0.22383809529078966,0.9998028165655326,0.21116603581247945,0.9999500763639896,0.19645237225031548,0.9999918029282532,0.1721067165477953,0.9999997578622914,0.16738262253012234,0.9999998870450378,0.1601344310117575,0.9999999666451383,0.1524975890611819,0.999999991347321,0.13881277519751484,0.9999999993404708,0.13703685173194252,0.999999999534192,0.13225773760961068,0.999999999819868,0.12906800855011993,0.9999999999054916,0.12501470122976605,0.9999999999588344,0.12416544215880015,0.9999999999654652,0.1195048371566296,0.9999999999869366,0.1186621864487005,0.9999999999890572,0.11816371759308672,0.9999999999901475,0.11711655338487435,0.9999999999921004,0.11529414000350935,0.9999999999946284
NP-GJ2003,1,0.40997302146669423,0.02092163879205292,0.4091351580709513,0.021450493988738592,0.35725382459667393,0.09168212646198846,0.3482283604973428,0.115634330157603,0.3418272787713529,0.13574142499431294,0.3222595746329172,0.2161814975696787,0.3205058250040647,0.22493813405644905,0.3190898696954452,0.2322057367455703,0.3089159362683181,0.2897144575774228,0.3008390602355217,0.3420098217173533,0.2979262362218928,0.3622723633070236,0.2970722483401401,0.3683488240505223,0.29398651887864097,0.3908021808252947,0.28444316037385176,0.4647386082839178,0.280093962026969,0.5003255624816629,0.27811625975265997,0.5168114556470811,0.27559663552033514,0.5380359890381637,0.2689959676256397,0.5944077003464847,0.2529488005440438,0.7296056378353603,0.2524025617711095,0.7339983705159844,0.2442502381936337,0.7965317471268745,0.23681718977915955,0.8472809125316116,0.23662135544289234,0.8485225043710962,0.23134120289455384,0.8799749049608131,0.2309088976808976,0.8823719622720363,0.22976611623455984,0.8885751117270706,0.22457327366222174,0.9142863991448036,0.2219409416545773,0.9257555877704744,0.2207004527557564,0.9307968686206686,0.21975884911610785,0.9344692821177774
NP-GJ2049,1,0.5716476422377005,7.620490790793637e-08,0.5447063934940292,3.745690327751095e-07,0.5302343858506645,8.468980647224876e-07,0.5140893934961702,2.0418845450720245e-06,0.512603375002555,2.2107895750081845e-06,0.5114281166785443,2.353793845991531e-06,0.5061560861842075,3.112065579608256e-06,0.5058479802801213,3.162969418315873e-06,0.5013896178797191,3.995294652143022e-06,0.4697626493274124,1.973488365709455e-05,0.4591231128279857,3.3030804238560256e-05,0.4588921491462419,3.3398240782206186e-05,0.4567927169115263,3.692299434221406e-05,0.4546059752327729,4.097270347149365e-05,0.4383977471000696,8.743150711788238e-05,0.4370939970902711,9.28343803635178e-05,0.43657913196404907,9.505502966687082e-05,0.4257853148485124,0.00015521766400601096,0.4205623947673998,0.00019609642665253452,0.4050905459442706,0.00038689121294575504,0.40082860500782497,0.0004649846826145444,0.39720564218408005,0.000543046299806641,0.3950954644436877,0.000594143328288206,0.39321000356442737,0.0006436681995402839,0.3857183787522373,0.0008824077614020432,0.3802961048977825,0.001105860007332706,0.37868550963514175,0.0011820547337414,0.37755468078867377,0.001238528139987339,0.3734299808756212,0.0014672093971097593,0.3672668453698741,0.0018856078120532637
NP-GJ2066,1,0.3437493378920207,1.0109673173277662e-07,0.3225763446650479,5.527623313446368e-07,0.3224448733303252,5.585257150549328e-07,0.31640738416825404,8.972588894025046e-07,0.3146512397861512,1.0290546001038146e-06,0.30371587584063464,2.395782752524584e-06,0.3027243678234693,2.5847528845069484e-06,0.29924367890955944,3.371081625002927e-06,0.29464447775750685,4.778012185289853e-06,0.2853375613678366,9.606128054389267e-06,0.2835448331942334,1.0976926013509413e-05,0.269147040259948,3.163078254933566e-05,0.26856416425039303,3.2999605089737546e-05,0.264392419403902,4.464002055987149e-05,0.25519173595702,8.634593127280423e-05,0.25453164180253524,9.049967472514139e-05,0.2542085580425966,9.260341916723416e-05,0.2538488337176293,9.500209820185032e-05,0.25276224435149514,0.00010262297073964784,0.2520519373107307,0.0001079249339777042,0.2519107019467289,0.00010901067639826768,0.25136308133845003,0.00011332252065890944,0.247723831755835,0.00014653020990436778,0.24541210745829475,0.00017238973852943702,0.2449084408501912,0.0001785902564107288,0.24385912995747155,0.00019221734728258968,0.2434548909702531,0.00019773426219536216,0.2418617136778271,0.00022102658749866913,0.2392922161442537,0.0002643645304083286,0.2391830433706963,0.00026637926358744947
NP-GJ2121,1,0.7987253525526442,2.1036290941929801e-07,0.7939676604818465,2.808846198340693e-07,0.7704173118443811,1.0707045513758656e-06,0.7109559178387285,1.8317720450833937e-05,0.6802724094456014,6.326410605687167e-05,0.6579299923191713,0.00014477839491913358,0.6154139840459057,0.0006058041498478098,0.4770331659445841,0.024614880348835,0.4472703303129384,0.04708653001890405,0.41785445857666537,0.08532354454515709,0.3798806394203492,0.17097237548030114,0.3789723663919934,0.1736519934060027,0.3708767180855997,0.19899893005939132,0.2942293398441717,0.5654604249479932,0.2819607951652344,0.6366750039590455,0.2810225382171957,0.6420777273703708,0.27422410313907075,0.6807934030698758,0.27084973057200645,0.6996374452387863,0.26674880917023586,0.7221030357431614,0.26622767512323603,0.7249191860727521,0.2656984139224985,0.7277696645348559,0.2584223943152221,0.7658724361376275,0.2573661244113377,0.7712191558193232,0.2545186477375549,0.7853741447985436,0.2526676134158988,0.7943638716674557,0.2518462591486585,0.7982971656613497,0.2458670382744384,0.8258394739978656,0.2425141119243237,0.8403965632506801,0.2414196287476133,0.8450034683875146,0.23042625425845475,0.8871174062455233
NP-GJ218,1,0.7587669520996408,0.008964922628599352,0.7448797158033049,0.012758344641402044,0.738384383187521,0.014942550841962703,0.7330238959227441,0.016970187493842853,0.7285170948041352,0.018845942262568336,0.7167272431494104,0.02457464225138109,0.6884226638639305,0.04429500845080071,0.6742599941765623,0.058113989321440886,0.6731701495334876,0.059305283816932536,0.6706711099494691,0.062110203496684,0.6702789953674979,0.06255969288005755,0.6677820605885858,0.06548271530916892,0.6536771870643295,0.08407238003308276,0.6496501057828116,0.09006773432107314,0.6451312758294278,0.09718162169553927,0.64261549593635,0.10132415686702964,0.6379532027897348,0.10935487401666504,0.6334359597902038,0.11758532519059255,0.6320724304904186,0.12015852889008442,0.6305499658628935,0.12308105518622114,0.6233961274120339,0.13752393172708907,0.6206721255793172,0.14333724685758376,0.6172946453156171,0.1507903345420704,0.6128288691874088,0.16106746458757104,0.6109135997149385,0.16562418091264847,0.6068218623780395,0.1756619975278885,0.6060207425352379,0.17767588995922334,0.6040060721967472,0.1828111410820918,0.5978884973761115,0.1990272932900122,0.5948771157603333,0.2073553678471944
NP-GJ234A,1,0.6298522584367702,0.29484531060034264,0.6190578545191032,0.33350490455268283,0.5953322349924209,0.4258817443256442,0.5665090785846674,0.5464762088902998,0.5603856188942266,0.5724087854055281,0.5463777564892188,0.6310566281223836,0.5249009092985044,0.7166204570334399,0.4922470885114471,0.828164720468447,0.4741557893432958,0.8771019745282916,0.4708265520281946,0.8850171129416669,0.4620108623065874,0.9043357267751208,0.4101215462992729,0.9746208076945736,0.4037013708054941,0.9791256631656378,0.4016804473753649,0.9804004812143294,0.3878096619093949,0.9875314667086282,0.3865430139473199,0.9880567813257516,0.3814526400257108,0.9899838428731972,0.36763051299194266,0.9939378013061122,0.3670017685806781,0.9940797523861628,0.3618971579162313,0.9951292887337736,0.35979165161543913,0.995512435751019,0.3562933690937085,0.9960908591605572,0.33652718695132866,0.9982846082281516,0.33446616874319673,0.9984325557607558,0.3336389539675742,0.9984886295487444,0.31800703015170384,0.9992591242503592,0.31163580395199114,0.9994532457930086,0.3097626474943831,0.9995006892192388,0.3096046911379505,0.9995045113011036,0.30557325334920554,0.9995933863922064
NP-GJ238,1,0.8666253190363349,0.011454255638523087,0.8655685002860249,0.011767508971970408,0.8654562946906094,0.011801113636887043,0.8645054010237505,0.01208858003455685,0.8619670764159894,0.012879703909132036,0.8592760561285463,0.013756889244996715,0.8592418360890665,0.013768302878666832,0.8589096107706281,0.013879453360718427,0.8578924966888613,0.014223604726927746,0.8577916795757171,0.014258035776468428,0.8571315191292818,0.01448492073878798,0.8562959410382177,0.014775660154641903,0.8546824378444879,0.015348456445980502,0.8545541641928199,0.015394641828633156,0.8541942482902041,0.015524743473259554,0.8529323724675367,0.015986883898694505,0.8519355940522508,0.01635858593178743,0.8518052408383343,0.01640763185894545,0.8473226766231855,0.01815662583395876,0.8457617131794368,0.01879462189430442,0.8457276240793907,0.01880872425396107,0.845213794886701,0.019022173149046175,0.8443623755436963,0.019379515563207682,0.8427675391713453,0.02006123351470633,0.8420536182873039,0.02037166536479613,0.8361122525475321,0.02308398235155597,0.8330224165553597,0.024587587585037846,0.8323064161400204,0.024945305916627424,0.8321248955659993,0.025036555202322938,0.8312336179066355,0.0254878973255204
NP-GJ298,1,0.2986279775127021,0.017308715654282703,0.2592958821930937,0.07416351657370615,0.2299288093059013,0.197328327338132,0.2182925283380304,0.2799426082833419,0.1946036656510121,0.5162787857311486,0.19044412140405173,0.5648586671411122,0.18517044016281128,0.6274262112872777,0.17586484465252888,0.7355229160742223,0.17324852527895332,0.7642317613279889,0.17275720600754962,0.769499239506087,0.16423651935825234,0.8528537180343432,0.16330217138399264,0.8609216869091455,0.16095290925381894,0.8801429606933304,0.15691175842384306,0.9094783175345144,0.149480183353606,0.9507644355130784,0.14546915734233806,0.966522615823142,0.1448765632825615,0.968495593257609,0.1426254685415184,0.9752194269085778,0.14259408343333413,0.975304869353264,0.14249238932255084,0.9755802044217634,0.1423361639662238,0.9759986884617888,0.1410142824863189,0.979326985746411,0.1403571847598811,0.9808447193604618,0.13964915398923802,0.9823830187003596,0.13903103817073134,0.9836465343059848,0.13468581883576458,0.9906596977750308,0.1346486716354902,0.9907070119411796,0.1345779966852483,0.9907964989576202,0.1337740435646171,0.9917665449137636,0.1336111385957495,0.9919526589717276
NP-GJ3009,1,0.8661277308413557,0.02287662763402776,0.8613463070025593,0.0257641972948857,0.8606353559733657,0.02621379648569197,0.8592019830121517,0.02713648865953304,0.8577041575815831,0.028124092801175272,0.8569891896496331,0.0286040341467683,0.8566249160563825,0.028850694093834506,0.8563959655893189,0.0290064617850467,0.8539074762806146,0.03073659336418044,0.8492417978322757,0.034166777052076984,0.8491964468753977,0.03420133229682305,0.8472806627868464,0.035682735024327866,0.8457566355559697,0.036891677454087266,0.8457522802082236,0.03689517134209883,0.8446186304912136,0.03781219201774813,0.8403107080069562,0.04143660608729376,0.8397971316772628,0.04188363532011324,0.8397750056450909,0.041902966559768606,0.8392449239042994,0.04236787934524402,0.8382644588425106,0.043236873228926664,0.8379450572261847,0.043522512607651116,0.8376357256785827,0.043800345169012316,0.8332109231031251,0.047904923912279934,0.831519064700136,0.049539495826835686,0.8314628506170315,0.04959443194982872,0.8310335222599333,0.05001533180771886,0.8247639089323825,0.056433196056087126,0.8234437669321537,0.05785011180450157,0.8191857557041172,0.0625784254983663,0.8172331742975338,0.06482826729324752
NP-GJ3110,1,0.999990825891636,1.502921602924846e-19,0.9998791938636282,4.520386474244338e-15,0.999869563582506,6.14358311397385e-15,0.9998099152847582,2.7710894565124282e-14,0.9997787756908484,5.0840360486264186e-14,0.9997347599616992,1.0506375210796102e-13,0.9995413656846991,9.393462972489868e-13,0.9994994663640082,1.3326100824834775e-12,0.9994890507047344,1.4470506056055982e-12,0.9993082382230408,4.862225885344856e-12,0.9992847725558268,5.55634907685054e-12,0.999085247912426,1.4868076353491005e-11,0.9990559369754296,1.6867416517006756e-11,0.9989841683979336,2.2612020242721856e-11,0.9988393263577476,3.8539534241684177e-11,0.9987425788644368,5.308801104559179e-11,0.9986771097581558,6.503888856379938e-11,0.9982288583735162,2.0898280419350425e-10,0.9978808199920656,4.283255552732139e-10,0.9976896766887796,6.050533452898013e-10,0.9976500727055542,6.476197979031703e-10,0.9969909106246632,1.7411253706979874e-09,0.9969700682067268,1.7898657357161042e-09,0.9968886791104632,1.9900573936098602e-09,0.9968390294482756,2.1201493766712318e-09,0.9967670509657862,2.3199438442969707e-09,0.9967550652604072,2.354536659720245e-09,0.9966663182306656,2.6228574610284453e-09,0.9965817492949304,2.8992808367576463e-09,0.9964994695726822,3.188647345624096e-09
NP-GJ3141,1,0.8773059635365014,0.018740446667044518,0.8743747498695991,0.02030790143258916,0.8630145648903788,0.02723647988999952,0.8173320507693195,0.07110469092671623,0.8147463900622041,0.07444901368081341,0.8145532166349293,0.07470283866415313,0.8095179482381204,0.08151543692706388,0.7852321934308876,0.11980482191123455,0.7446958880594909,0.20393025581993332,0.7384719816107657,0.21898896728330586,0.6736518231144942,0.4019539877457461,0.6484964691667346,0.4805408213887343,0.6020355907479408,0.6235631759656921,0.5921003555880213,0.6524534300111527,0.5843506356074231,0.6743465288644103,0.5409230410800075,0.7840241991675322,0.494183607058567,0.8729866060277754,0.4901317267807578,0.8792247370376574,0.4829555901301131,0.8897158387369308,0.33863590894465745,0.9881464830094291,0.3232227233841201,0.9909721781119176,0.29167126081073885,0.9948698589835407,0.2854733283993093,0.9954106777398246,0.2777072130064009,0.9960077670046016,0.2740493799878681,0.996260903059646,0.26299798488506576,0.9969295841781479,0.25947247584854777,0.9971155705299392,0.2478770671370749,0.99764736004761,0.23761981239243335,0.9980298654203208,0.23392422399042026,0.9981503805759776
NP-GJ319C,1,0.3072049489156511,2.717228080088873e-10,0.3069197392836984,2.805154703073821e-10,0.3055996530099141,3.2500828859247684e-10,0.3047484805873367,3.5731642345551856e-10,0.2995002492920492,6.392488595456327e-10,0.2984190888759402,7.202170439681474e-10,0.29661146128245464,8.787623768649498e-10,0.2965222245837888,8.874238383529723e-10,0.29599606465321154,9.40232648513144e-10,0.29122364078010904,1.5850401161543667e-09,0.2909506436478993,1.6329222652783802e-09,0.2880063442138497,2.2492254238565182e-09,0.2845890647211973,3.2559783130299823e-09,0.2833814914932432,3.708996962141409e-09,0.28283861740906496,3.9323970501205865e-09,0.28216801800711044,4.226748408556043e-09,0.2815590492183637,4.5128146866039664e-09,0.2814546272530564,4.563749836126088e-09,0.2777207621977087,6.8096404762599485e-09,0.2748353706453913,9.26362173884662e-09,0.2744468106312598,9.654648796473742e-09,0.27415813132311884,9.95565797492346e-09,0.2726686640484193,1.166207660767963e-08,0.272592699525359,1.1756443485413352e-08,0.2725785506760826,1.177410289256415e-08,0.2710899894046741,1.3785852689675202e-08,0.2699535230043481,1.5546598085448738e-08,0.26813962485579834,1.8826726153217066e-08,0.2680956487226306,1.891418839036297e-08,0.2676528116968944,1.981756807878961e-08
NP-GJ3202,1,0.52736540055454,0.9287482002919936,0.5124778769357712,0.9476179036157965,0.4949811654142234,0.9645354408840799,0.4696523197544397,0.980922136289749,0.4599426625550988,0.98521887114462,0.4536784599593847,0.9875269116959142,0.4392638219848525,0.9916886971777256,0.4236941860818499,0.9947646715222076,0.41429701037429145,0.9960852480024274,0.4129548571848183,0.996247109998876,0.4115530078824373,0.9964097047566448,0.4082317603827271,0.996769826118604,0.4070804638649665,0.9968868137013499,0.4019927572679183,0.9973591414721922,0.3969557526481943,0.9977615697177524,0.3947733392822935,0.99791785072365,0.3941949601869763,0.9979575589568582,0.38825935369851416,0.9983267727433288,0.38595032923936606,0.9984530005491168,0.3821304607274828,0.9986426948688841,0.3817061828294927,0.998662381531326,0.3766965043895929,0.9988756836360572,0.3741007927202256,0.9989733464727112,0.3607687860830392,0.999361980565706,0.3599948039094314,0.9993796366145188,0.3589626757550879,0.9994024679212616,0.35420411285385706,0.9994978758398844,0.35387389697384,0.999503933214817,0.3239553041865791,0.9998400083802396,0.32292830791196697,0.9998462598790896
NP-GJ3205,1,0.3894438411708091,0.9355754856112792,0.3638812611452904,0.9748116009498292,0.3636853630939424,0.9750146959161046,0.3599746535247657,0.9786258037639748,0.3596568764044456,0.9789148152787126,0.3588467850692472,0.9796376238935146,0.3585033486495234,0.9799380722059811,0.3525826458279457,0.9845864950123402,0.3478623372168756,0.9876337335759136,0.3474297048285481,0.9878864605188812,0.3256743698093273,0.9961385603769686,0.32425506618143096,0.9964427759296288,0.3209508783057785,0.997072269704496,0.316095493026646,0.9978218849251844,0.3111184133076436,0.9984108780069848,0.3047804182855166,0.9989555303448678,0.2990209528842165,0.9992995147404417,0.2955950686985924,0.9994522736422572,0.2926879426508297,0.9995576725362412,0.2918502028576801,0.999584448900113,0.29073943834325355,0.9996176963391264,0.2847544400191345,0.9997589227894592,0.2838557676796408,0.9997754384651829,0.2833136513869415,0.999784896627396,0.27992816669529524,0.9998362046179621,0.2711887491608068,0.9999213745706328,0.2711779178711277,0.9999214482225132,0.2710710657942255,0.9999221714077484,0.2686068363051033,0.9999372385142304,0.2680549770222877,0.999940220399742
NP-GJ3212,1,0.6873740487826047,0.4148792209797825,0.6873061756583432,0.4151365883192088,0.6864385399778803,0.4184298163904252,0.6863106927684013,0.4189155800920636,0.6858252651832668,0.420761145103686,0.6856200813321692,0.4215417831115045,0.6851393738652509,0.42337191259604817,0.6847635794194217,0.4248038140275734,0.6826291609780298,0.4329556384836616,0.6823217609114001,0.434132212871436,0.6823161712293858,0.4341536130871447,0.6801617040458434,0.4424165565293472,0.6794643368497968,0.4450970325003247,0.6784350846487276,0.4490580579968781,0.6782103391115203,0.44992372314641854,0.6772378779831001,0.4536723315827017,0.6771071146347598,0.4541767450793413,0.6754457314776555,0.46059224457115705,0.6747777851605735,0.4631748785954426,0.6737104991705848,0.4673051787283494,0.6734586591491303,0.4682803861710257,0.6729001828932358,0.4704437713945368,0.6711901496538238,0.4770741107760568,0.6688107144363028,0.4863127096761085,0.6684208623809998,0.4878275196045495,0.6663790578955029,0.4957649954789423,0.6640753984383131,0.5047253872540263,0.6625379906589448,0.5107062263777,0.6620437524344953,0.5126288112071786,0.6608162778532097,0.5174030541639437
NP-GJ3218,1,0.4272323266887639,0.0037379708577163994,0.41608830487185905,0.00552415937831437,0.3977816861373316,0.010304386073314586,0.39380716413505534,0.01176310392683101,0.377501902658687,0.020027193591015645,0.3680202996042943,0.027065805136727804,0.35221213927407746,0.044098829185122285,0.3468345640445097,0.051849086363110634,0.3357290988357023,0.07192198587228447,0.3242846569795283,0.09968870567516264,0.3217471713118178,0.10700178925993943,0.31949232754874923,0.11389098745834927,0.29783341267233565,0.20183683973389516,0.29783088254466955,0.20184969414625434,0.29778784392683005,0.20206845398121548,0.2970709272930638,0.20574042323932887,0.29310360557758863,0.22702786431032615,0.28982435320004946,0.24588488043852166,0.2888874934720107,0.2514853715263355,0.2802139225661979,0.3078927223579447,0.27804367308839706,0.3232924987486905,0.2777618300768697,0.3253297520543031,0.2775292415703753,0.3270174064225829,0.2727610645117633,0.3628773945129705,0.27006929736952884,0.38415412018631295,0.26068250895389833,0.4636034345186758,0.24491986783657824,0.6095264155991287,0.2430473857096977,0.6272399370489561,0.2422867315278288,0.6344245254483697,0.23869658420054626,0.6681466156523912
NP-GJ3221,1,0.6518144445576415,0.0004774486135578453,0.6250836616774516,0.0011357314704937818,0.6192149309683058,0.001361906624415415,0.6160813187804646,0.001498787487553645,0.5962370237563165,0.0026983273100001518,0.5526100299213758,0.008874481365937442,0.526470953109556,0.01705543230033011,0.5132225498714893,0.023377462586313045,0.5097724770106814,0.025335027696702254,0.5050075822104242,0.028278765217261626,0.5015351908233985,0.030611904637278874,0.482568521678098,0.046626789863755215,0.4807595839566023,0.04848378778268595,0.4754909075939535,0.054266486554387414,0.4672192355149768,0.06455891542372393,0.4587816828999313,0.0767562444886372,0.4573725279976063,0.07897488780247652,0.4549771950992408,0.08287204203916793,0.4439048405353971,0.10307898183201604,0.44342141089990667,0.10404810205642176,0.4382812409743844,0.11483131811395535,0.4350856134523517,0.12199065890934264,0.4255312580740632,0.14560742972851276,0.4247920066275849,0.14757875702265136,0.42413256134042504,0.14935528316227067,0.4232630747778286,0.15172377790814534,0.4147548433098467,0.17650882725559816,0.40911110000394574,0.1946154187637509,0.3938955579262712,0.25038560853224456,0.3934507653593545,0.25217191723892074
